DO_org,DO_w,DO_b,DO_g,,,,DOE_w,DOE_b,DOE_g,DOPE_w,DOPE_b,DOPE_g,DOR_w,DOR_b,DOR_g
6.1936,7.107814786,7.145097874,7.132453915,,,,-0.914214786,-0.951497874,-0.938853915,,,,,,
6.2015,7.107760655,7.145040197,7.13238321,,,,-0.906260655,-0.943540197,-0.93088321,,,,,,
6.2044,7.107481785,7.144759522,7.132099272,,,,-0.903081785,-0.940359522,-0.927699272,,,,,,
6.2025,7.107238722,7.144515149,7.131853077,,,,-0.904738722,-0.942015149,-0.929353077,,,,,,
6.1928,7.107137919,7.144413773,7.131750827,,,,-0.914337919,-0.951613773,-0.938950827,,,,,,
6.1792,7.107108242,7.144383891,7.131720547,,,,-0.927908242,-0.965183891,-0.952520547,,,,,,
6.1718,7.10707268,7.144348145,7.131684563,,,,-0.93527268,-0.972548145,-0.959884563,,,,,,
6.15785,7.107199977,7.14447592,7.131812489,,,,-0.949349977,-0.98662592,-0.973962489,,,,,,
6.137225,7.107450163,7.144727078,7.132064067,,,,-0.970225163,-1.007502078,-0.994839067,,,,,,
6.1135625,7.108506579,7.14578188,7.133098507,,,,-0.994944079,-1.03221938,-1.019536007,,,,,,
6.09063125,7.108121089,7.145398712,7.132729473,,,,-1.017489839,-1.054767462,-1.042098223,,,,,,
6.070265625,7.107949089,7.145227954,7.132565824,,,,-1.037683464,-1.074962329,-1.062300199,,,,,,
6.055232812,7.107952175,7.145230093,7.132564255,,,,-1.052719363,-1.089997281,-1.077331443,,,,,,
6.044266406,7.107913804,7.145190613,7.13252099,,,,-1.063647398,-1.100924207,-1.088254584,,,,,,
6.0255,7.108044348,7.145319751,7.132642946,,,,-1.082544348,-1.119819751,-1.107142946,,,,,,
6.0223,7.108305457,7.145578046,7.132886884,,,,-1.086005457,-1.123278046,-1.110586884,,,,,,
6.024,7.108780101,7.146048792,7.133336267,,,,-1.084780101,-1.122048792,-1.109336267,,,,,,
6.0265,7.109213356,7.146477977,7.13374404,,,,-1.082713356,-1.119977977,-1.10724404,,,,,,
6.0283,7.109557528,7.146819651,7.134071554,,,,-1.081257528,-1.118519651,-1.105771554,,,,,,
6.0286,7.109729629,7.146990501,7.134235329,,,,-1.081129629,-1.118390501,-1.105635329,,,,,,
6.0253,7.109726525,7.146988348,7.134236866,,,,-1.084426525,-1.121688348,-1.108936866,,,,,,
6.0228,7.109678843,7.146942406,7.13419823,,,,-1.086878843,-1.124142406,-1.11139823,,,,,,
6.0239,7.109672636,7.146938101,7.13420131,,,,-1.085772636,-1.123038101,-1.11030131,,,,,,
6.0255,7.109494343,7.146762956,7.13404064,,,,-1.083994343,-1.121262956,-1.10854064,,,,,,
6.0277,7.109312969,7.146585677,7.133881546,,,,-1.081612969,-1.118885677,-1.106181546,,,,,,
6.0329,7.108962665,7.146239758,7.133557228,,,,-1.076062665,-1.113339758,-1.100657228,,,,,,
6.042,7.108446578,7.145727399,7.133066188,,,,-1.066446578,-1.103727399,-1.091066188,,,,,,
6.04905,7.107764766,7.145048656,7.132408483,,,,-1.058714766,-1.095998656,-1.083358483,,,,,,
6.062875,7.107089238,7.144374302,7.131747758,,,,-1.044214238,-1.081499302,-1.068872758,,,,,,
6.0822875,7.106248048,7.143533631,7.130920418,,,,-1.023960548,-1.061246131,-1.048632918,,,,,,
6.10614375,7.105492944,7.142778427,7.130174986,,,,-0.999349194,-1.036634677,-1.024031236,,,,,,
6.134871875,7.104896728,7.142178434,7.129568294,,,,-0.970024853,-1.007306559,-0.994696419,,,,,,
6.168835937,7.104681499,7.141961641,7.129348307,,,,-0.935845562,-0.973125704,-0.96051237,,,,,,
6.204817969,7.104573886,7.141853247,7.129238315,,,,-0.899755917,-0.937035278,-0.924420346,,,,,,
6.238858984,7.10467545,7.141955031,7.129339591,,,,-0.865816466,-0.903096047,-0.890480607,,,,,,
6.268929492,7.104726233,7.142005924,7.129390229,,,,-0.835796741,-0.873076432,-0.860460737,,,,,,
6.287764746,7.104751624,7.14203137,7.129415548,,,,-0.816986878,-0.854266624,-0.841650802,,,,,,
6.297182373,7.10476432,7.142044093,7.129428208,,,,-0.807581947,-0.84486172,-0.832245835,,,,,,
6.301891187,7.104770668,7.142050455,7.129434537,,,,-0.802879481,-0.840159268,-0.82754335,,,,,,
6.304245593,7.104773842,7.142053636,7.129437703,,,,-0.800528249,-0.837808043,-0.82519211,,,,,,
6.3182,7.104775429,7.142055226,7.129439285,,,,-0.786575429,-0.823855226,-0.811239285,,,,,,
6.3075,7.105604141,7.142880975,7.130242378,,,,-0.798104141,-0.835380975,-0.822742378,,,,,,
6.3066,7.106281358,7.143553428,7.130887282,,,,-0.799681358,-0.836953428,-0.824287282,,,,,,
6.31645,7.106447377,7.143721658,7.131061854,,,,-0.789997377,-0.827271658,-0.814611854,,,,,,
6.3279,7.106551111,7.143826578,7.131169985,,,,-0.778651111,-0.815926578,-0.803269985,,,,,,
6.34775,7.106665149,7.143941454,7.131286582,,,,-0.758915149,-0.796191454,-0.783536582,,,,,,
6.373325,7.106970861,7.144248562,7.131595011,,,,-0.733645861,-0.770923562,-0.758270011,,,,,,
6.4070625,7.107248073,7.144526961,7.131874301,,,,-0.700185573,-0.737464461,-0.724811801,,,,,,
6.45083125,7.107490313,7.144770202,7.13211818,,,,-0.656659063,-0.693938952,-0.68128693,,,,,,
6.499765625,7.107694342,7.144975057,7.132323507,,,,-0.607928717,-0.645209432,-0.632557882,,,,,,
6.548432812,7.107817087,7.145098297,7.132447021,,,,-0.559384275,-0.596665485,-0.584014209,,,,,,
6.593916406,7.107899188,7.145180726,7.132529626,,,,-0.513982782,-0.55126432,-0.53861322,,,,,,
6.631908203,7.107981692,7.145263558,7.132612623,,,,-0.476073489,-0.513355355,-0.50070442,,,,,,
6.664904102,7.107047993,7.144332893,7.131706267,,,,-0.442143891,-0.479428791,-0.466802165,,,,,,
6.697402051,7.105162388,7.142452778,7.129872956,,,,-0.407760337,-0.445050727,-0.432470905,,,,,,
6.727201025,7.102380221,7.139678012,7.127164952,,,,-0.375179196,-0.412476987,-0.399963927,,,,,,
6.753100513,7.098773174,7.136079671,7.12365038,,,,-0.345672661,-0.382979158,-0.370549867,,,,,,
6.776450256,7.09494242,7.132258929,7.11992256,,,,-0.318492164,-0.355808673,-0.343472304,,,,,,
6.798125128,7.093813883,7.131131865,7.11881711,,,,-0.295688755,-0.333006737,-0.320691982,,,,,,
6.819362564,7.093757635,7.131074588,7.118756472,,,,-0.274395071,-0.311712024,-0.299393908,,,,,,
6.842031282,7.093812198,7.131128961,7.118809323,,,,-0.251780916,-0.289097679,-0.276778041,,,,,,
6.838415641,7.094004859,7.131322177,7.119002094,,,,-0.255589218,-0.292906536,-0.280586453,,,,,,
6.836607821,7.09422523,7.131543313,7.119223244,,,,-0.257617409,-0.294935492,-0.282615423,,,,,,
6.83570391,7.094521482,7.131840679,7.119520971,,,,-0.258817572,-0.296136769,-0.283817061,,,,,,
6.835251955,7.094380176,7.131698793,7.119378714,,,,-0.259128221,-0.296446838,-0.284126759,,,,,,
6.835025978,7.094299186,7.131617472,7.119297188,,,,-0.259273208,-0.296591494,-0.28427121,,,,,,
6.834912989,7.094134654,7.131452287,7.119131664,,,,-0.259221665,-0.296539298,-0.284218675,,,,,,
6.834856494,7.094031715,7.13134894,7.119028108,,,,-0.259175221,-0.296492446,-0.284171614,,,,,,
6.834828247,7.093949239,7.131266138,7.118945142,,,,-0.259120992,-0.296437891,-0.284116895,,,,,,
6.834814124,7.094374652,7.131689459,7.119354139,,,,-0.259560528,-0.296875335,-0.284540015,,,,,,
6.834807062,7.09531116,7.13262117,7.120253627,,,,-0.260504098,-0.297814108,-0.285446565,,,,,,
6.814353531,7.096812319,7.134117846,7.121711671,,,,-0.282458788,-0.319764315,-0.30735814,,,,,,
6.779276765,7.09832589,7.135626487,7.123179901,,,,-0.319049125,-0.356349722,-0.343903136,,,,,,
6.737038383,7.099973175,7.137268157,7.124776809,,,,-0.362934792,-0.400229774,-0.387738426,,,,,,
6.694719191,7.101560514,7.138849971,7.126315258,,,,-0.406841323,-0.44413078,-0.431596067,,,,,,
6.655709596,7.103309142,7.140592427,7.128009851,,,,-0.447599546,-0.484882831,-0.472300255,,,,,,
6.624254798,7.105202615,7.142479156,7.129844806,,,,-0.480947817,-0.518224358,-0.505590008,,,,,,
6.608527399,7.107105381,7.144375098,7.131688844,,,,-0.498577982,-0.535847699,-0.523161445,,,,,,
6.600663699,7.10882203,7.146085557,7.133352603,,,,-0.508158331,-0.545421858,-0.532688904,,,,,,
6.59673185,7.110318333,7.147576439,7.134802885,,,,-0.513586483,-0.550844589,-0.538071035,,,,,,
6.594765925,7.111886653,7.149141882,7.136336663,,,,-0.517120728,-0.554375957,-0.541570738,,,,,,
6.5841,7.113262988,7.150515713,7.137682883,,,,-0.529162988,-0.566415713,-0.553582883,,,,,,
6.5909,7.114193665,7.151441727,7.13857901,,,,-0.523293665,-0.560541727,-0.54767901,,,,,,
6.5928,7.115233753,7.152477368,7.139584264,,,,-0.522433753,-0.559677368,-0.546784264,,,,,,
6.5844,7.116392605,7.153631641,7.14070621,,,,-0.531992605,-0.569231641,-0.55630621,,,,,,
6.5751,7.117611075,7.154845455,7.141886763,,,,-0.542511075,-0.579745455,-0.566786763,,,,,,
6.5718,7.118795658,7.156025574,7.143034895,,,,-0.546995658,-0.584225574,-0.571234895,,,,,,
6.5658,7.118237596,7.15546954,7.142493633,,,,-0.552437596,-0.58966954,-0.576693633,,,,,,
6.5565,7.117958596,7.155191553,7.142223037,,,,-0.561458596,-0.598691553,-0.585723037,,,,,,
6.5488,7.117819103,7.155052566,7.142087747,,,,-0.569019103,-0.606252566,-0.593287747,,,,,,
6.5429,7.117749359,7.154983074,7.142020104,,,,-0.574849359,-0.612083074,-0.599120104,,,,,,
6.5408,7.117340524,7.154572896,7.141610173,,,,-0.576540524,-0.613772896,-0.600810173,,,,,,
6.5453,7.117074037,7.154305491,7.14134278,,,,-0.571774037,-0.609005491,-0.59604278,,,,,,
6.5503,7.116982332,7.154213492,7.141250861,,,,-0.566682332,-0.603913492,-0.590950861,,,,,,
6.5524,7.116479617,7.153708833,7.140745414,,,,-0.564079617,-0.601308833,-0.588345414,,,,,,
6.5549,7.116269804,7.153498211,7.140534474,,,,-0.561369804,-0.598598211,-0.585634474,,,,,,
6.5572,7.116310255,7.153538829,7.140575196,,,,-0.559110255,-0.596338829,-0.583375196,,,,,,
6.5575,7.116393856,7.153622755,7.140659258,,,,-0.558893856,-0.596122755,-0.583159258,,,,,,
6.5555,7.11651872,7.153748108,7.14078483,,,,-0.56101872,-0.598248108,-0.58528483,,,,,,
6.5493,7.116560387,7.153789938,7.140826732,,,,-0.567260387,-0.604489938,-0.591526732,,,,,,
6.5372,7.116311267,7.153539837,7.140576177,,,,-0.579111267,-0.616339837,-0.603376177,,,,,,
6.5211,7.116228239,7.153456483,7.140492671,,,,-0.595128239,-0.632356483,-0.619392671,,,,,,
6.51125,7.116518973,7.15374836,7.140785075,,,,-0.605268973,-0.64249836,-0.629535075,,,,,,
6.493675,7.116996614,7.15422788,7.141265461,,,,-0.623321614,-0.66055288,-0.647590461,,,,,,
6.4953875,7.117360055,7.154592751,7.14163099,,,,-0.621972555,-0.659205251,-0.64624349,,,,,,
6.49624375,7.117915634,7.155150514,7.142189758,,,,-0.621671884,-0.658906764,-0.645946008,,,,,,
6.496671875,7.118547065,7.155783949,7.142822539,,,,-0.62187519,-0.659112074,-0.646150664,,,,,,
6.496885938,7.119751293,7.156987796,7.144009406,,,,-0.622865355,-0.660101858,-0.647123468,,,,,,
6.496992969,7.120717975,7.1579523,7.14495332,,,,-0.623725006,-0.660959331,-0.647960351,,,,,,
6.497046484,7.121401318,7.158632403,7.145612571,,,,-0.624354834,-0.661585919,-0.648566087,,,,,,
6.497073242,7.122382697,7.159609778,7.146562492,,,,-0.625309455,-0.662536536,-0.64948925,,,,,,
6.497059863,7.123513332,7.160736019,7.147658014,,,,-0.626453469,-0.663676156,-0.650598151,,,,,,
6.497053174,7.123694799,7.160916719,7.147833569,,,,-0.626641625,-0.663863545,-0.650780395,,,,,,
6.497049829,7.123592572,7.16081483,7.147734232,,,,-0.626542743,-0.663765001,-0.650684403,,,,,,
6.497048157,7.12354146,7.160763887,7.147684565,,,,-0.626493303,-0.66371573,-0.650636408,,,,,,
6.497047321,7.123515904,7.160738416,7.147659732,,,,-0.626468583,-0.663691095,-0.650612411,,,,,,
6.497046902,7.123503126,7.16072568,7.147647315,,,,-0.626456224,-0.663678778,-0.650600413,,,,,,
6.497046693,7.123496737,7.160719312,7.147641106,,,,-0.626450044,-0.663672619,-0.650594413,,,,,,
6.497046589,7.123323964,7.160545882,7.147467454,,,,-0.626277375,-0.663499293,-0.650420865,,,,,,
6.497046537,7.122800985,7.160020858,7.146941537,,,,-0.625754448,-0.662974321,-0.649895,,,,,,
6.490623268,7.123060962,7.160281863,7.147203029,,,,-0.632437694,-0.669658595,-0.656579761,,,,,,
6.473511634,7.123191707,7.16041312,7.147334509,,,,-0.649680073,-0.686901486,-0.673822875,,,,,,
6.461855817,7.123257082,7.160478751,7.147400251,,,,-0.661401265,-0.698622934,-0.685544434,,,,,,
6.458377909,7.123289769,7.160511565,7.147433121,,,,-0.66491186,-0.702133656,-0.689055212,,,,,,
6.460116863,7.123306112,7.160527973,7.147449556,,,,-0.663189249,-0.70041111,-0.687332693,,,,,,
6.46098634,7.123314284,7.160536176,7.147457774,,,,-0.662327944,-0.699549836,-0.686471434,,,,,,
6.461421079,7.12331837,7.160540279,7.147461883,,,,-0.661897291,-0.6991192,-0.686040804,,,,,,
6.461638448,7.123316339,7.160538239,7.14745984,,,,-0.661677891,-0.698899791,-0.685821392,,,,,,
6.461747132,7.123315323,7.160537219,7.147458818,,,,-0.661568191,-0.698790087,-0.685711686,,,,,,
6.461801475,7.123187302,7.160409672,7.147334658,,,,-0.661385827,-0.698608197,-0.685533183,,,,,,
6.4421,7.123954953,7.161174452,7.148079046,,,,-0.681854953,-0.719074452,-0.705979046,,,,,,
6.4502,7.124466851,7.161684431,7.148575444,,,,-0.674266851,-0.711484431,-0.698375444,,,,,,
6.4549,7.124722825,7.161939445,7.148823672,,,,-0.669822825,-0.707039445,-0.693923672,,,,,,
6.4621,7.124978849,7.162194508,7.149071951,,,,-0.662878849,-0.700094508,-0.686971951,,,,,,
6.4755,7.125490997,7.162704733,7.149568615,,,,-0.649990997,-0.687204733,-0.674068615,,,,,,
6.4919,7.126131292,7.16334262,7.150189566,,,,-0.634231292,-0.67144262,-0.658289566,,,,,,
6.50195,7.126753255,7.163962099,7.150792093,,,,-0.624803255,-0.662012099,-0.648842093,,,,,,
6.518075,7.126905986,7.164110495,7.15092272,,,,-0.608830986,-0.646035495,-0.63284772,,,,,,
6.5370375,7.126838343,7.164039621,7.150840913,,,,-0.589800843,-0.627002121,-0.613803413,,,,,,
6.55831875,7.127252915,7.16445088,7.151234896,,,,-0.568934165,-0.60613213,-0.592916146,,,,,,
6.581609375,7.127972769,7.165167132,7.151929035,,,,-0.546363394,-0.583557757,-0.57031966,,,,,,
6.606454687,7.128909507,7.166099875,7.152835586,,,,-0.52245482,-0.559645188,-0.546380899,,,,,,
6.632827344,7.129954883,7.16714105,7.153848559,,,,-0.497127539,-0.534313706,-0.521021215,,,,,,
6.660313672,7.131054766,7.168236623,7.154914952,,,,-0.470741094,-0.507922951,-0.49460128,,,,,,
6.688456836,7.131633484,7.168808809,7.155456535,,,,-0.443176648,-0.480351973,-0.466999699,,,,,,
6.716528418,7.132322407,7.169497031,7.156133745,,,,-0.415793989,-0.452968613,-0.439605327,,,,,,
6.743614209,7.132750233,7.169924835,7.15655619,,,,-0.389136024,-0.426310626,-0.412941981,,,,,,
6.769057104,7.132943328,7.170117836,7.156746476,,,,-0.363886224,-0.401060732,-0.387689372,,,,,,
6.792128552,7.132873221,7.170047026,7.156674018,,,,-0.340744669,-0.377918474,-0.364545466,,,,,,
6.812364276,7.132817334,7.169990705,7.156616837,,,,-0.320453058,-0.357626429,-0.344252561,,,,,,
6.829382138,7.13287272,7.170046203,7.156672049,,,,-0.303490582,-0.340664065,-0.327289911,,,,,,
6.842391069,7.132921244,7.170094864,7.156720605,,,,-0.290530175,-0.327703795,-0.314329536,,,,,,
6.8587,7.132966339,7.170140111,7.156765835,,,,-0.274266339,-0.311440111,-0.298065835,,,,,,
6.8611,7.133309746,7.170482846,7.157101941,,,,-0.272209746,-0.309382846,-0.296001941,,,,,,
6.8658,7.133011434,7.170185356,7.156811064,,,,-0.267211434,-0.304385356,-0.291011064,,,,,,
6.872,7.13316225,7.170335268,7.156955889,,,,-0.26116225,-0.298335268,-0.284955889,,,,,,
6.8815,7.133592238,7.170762954,7.157370066,,,,-0.252092238,-0.289262954,-0.275870066,,,,,,
6.8915,7.134397778,7.171564415,7.158147115,,,,-0.242897778,-0.280064415,-0.266647115,,,,,,
6.8997,7.135595177,7.172755886,7.1593029,,,,-0.235895177,-0.273055886,-0.2596029,,,,,,
6.9094,7.13720581,7.174357988,7.160855271,,,,-0.22780581,-0.264957988,-0.251455271,,,,,,
6.921,7.139346764,7.176487319,7.162917955,,,,-0.218346764,-0.255487319,-0.241917955,,,,,,
6.9325,7.140659146,7.177791275,7.164176783,,,,-0.208159146,-0.245291275,-0.231676783,,,,,,
6.9436,7.140611614,7.177741302,7.164118898,,,,-0.197011614,-0.234141302,-0.220518898,,,,,,
6.954,7.140269771,7.177398504,7.163776873,,,,-0.186269771,-0.223398504,-0.209776873,,,,,,
6.9626,7.140036264,7.177164272,7.16354292,,,,-0.177436264,-0.214564272,-0.20094292,,,,,,
6.972,7.139815196,7.176942431,7.163321039,,,,-0.167815196,-0.204942431,-0.191321039,,,,,,
6.984,7.13960035,7.176726787,7.163105195,,,,-0.15560035,-0.192726787,-0.179105195,,,,,,
6.9972,7.139472067,7.176598023,7.162976295,,,,-0.142272067,-0.179398023,-0.165776295,,,,,,
7.012,7.139345339,7.176470808,7.162848905,,,,-0.127345339,-0.164470808,-0.150848905,,,,,,
7.0259,7.139261115,7.176386258,7.162764231,,,,-0.113361115,-0.150486258,-0.136864231,,,,,,
7.0364,7.139178056,7.17630287,7.162680689,,,,-0.102778056,-0.13990287,-0.126280689,,,,,,
7.0445,7.139479127,7.176602098,7.162969921,,,,-0.094979127,-0.132102098,-0.118469921,,,,,,
7.0495,7.139010001,7.176134161,7.162511723,,,,-0.089510001,-0.126634161,-0.113011723,,,,,,
7.0516,7.13879801,7.175922347,7.16230306,,,,-0.08719801,-0.124322347,-0.11070306,,,,,,
7.0518,7.138113623,7.175240322,7.161637448,,,,-0.086313623,-0.123440322,-0.109837448,,,,,,
7.0483,7.1378983,7.175026173,7.16142997,,,,-0.0895983,-0.126726173,-0.11312997,,,,,,
7.0403,7.138068531,7.175196064,7.161596633,,,,-0.097768531,-0.134896064,-0.121296633,,,,,,
7.0305,7.138280485,7.175407842,7.161805256,,,,-0.107780485,-0.144907842,-0.131305256,,,,,,
7.02,7.138961509,7.176087503,7.162472015,,,,-0.118961509,-0.156087503,-0.142472015,,,,,,
7.0085,7.139555799,7.176681098,7.163056083,,,,-0.131055799,-0.168181098,-0.154556083,,,,,,
6.997,7.140320485,7.177444744,7.163806987,,,,-0.143320485,-0.180444744,-0.166806987,,,,,,
6.9833,7.14104016,7.178164215,7.164517157,,,,-0.15774016,-0.194864215,-0.181217157,,,,,,
6.966,7.142358002,7.179480149,7.165810789,,,,-0.176358002,-0.213480149,-0.199810789,,,,,,
6.9465,7.144232805,7.181351163,7.167646477,,,,-0.197732805,-0.234851163,-0.221146477,,,,,,
6.9249,7.146665331,7.183777996,7.170025042,,,,-0.221765331,-0.258877996,-0.245125042,,,,,,
6.9032,7.149398808,7.186504882,7.172697345,,,,-0.246198808,-0.283304882,-0.269497345,,,,,,
6.8837,7.151921457,7.189021081,7.175162243,,,,-0.268221457,-0.305321081,-0.291462243,,,,,,
6.8657,7.154274753,7.191368241,7.177461428,,,,-0.288574753,-0.325668241,-0.311761428,,,,,,
6.8502,7.156116496,7.193204885,7.179259719,,,,-0.305916496,-0.343004885,-0.329059719,,,,,,
6.8371,7.157658888,7.194743038,7.180765991,,,,-0.320558888,-0.357643038,-0.343665991,,,,,,
6.8262,7.158730531,7.195811672,7.181812329,,,,-0.332530531,-0.369611672,-0.355612329,,,,,,
6.8191,7.159308335,7.196388133,7.182377722,,,,-0.340208335,-0.377288133,-0.363277722,,,,,,
6.8167,7.159492567,7.19657128,7.182555166,,,,-0.342792567,-0.37987128,-0.365855166,,,,,,
6.8153,7.159634929,7.196712391,7.182690506,,,,-0.344334929,-0.381412391,-0.367390506,,,,,,
6.8126,7.159634929,7.196712391,7.182690506,,,,-0.347034929,-0.384112391,-0.370090506,,,,,,
6.8092,7.159764146,7.196841082,7.18281598,,,,-0.350564146,-0.387641082,-0.37361598,,,,,,
6.8039,7.160364832,7.197439992,7.183402163,,,,-0.356464832,-0.393539992,-0.379502163,,,,,,
6.7992,7.160923715,7.197996931,7.183946317,,,,-0.361723715,-0.398796931,-0.384746317,,,,,,
6.7973,7.16118224,7.1982544,7.184197362,,,,-0.36388224,-0.4009544,-0.386897362,,,,,,
6.7957,7.161440782,7.198511886,7.184448428,,,,-0.365740782,-0.402811886,-0.388748428,,,,,,
6.7944,7.161828629,7.198898148,7.184825062,,,,-0.367428629,-0.404498148,-0.390425062,,,,,,
6.794,7.16191602,7.198984845,7.184908483,,,,-0.36791602,-0.404984845,-0.390908483,,,,,,
6.7942,7.161874121,7.198942781,7.18486635,,,,-0.367674121,-0.404742781,-0.39066635,,,,,,
6.7956,7.161573651,7.198643203,7.18457312,,,,-0.365973651,-0.403043203,-0.38897312,,,,,,
6.7986,7.160843518,7.19791538,7.18386121,,,,-0.362243518,-0.39931538,-0.38526121,,,,,,
6.802,7.159984287,7.197058982,7.183023955,,,,-0.357984287,-0.395058982,-0.381023955,,,,,,
6.8049,7.15955474,7.19663085,7.182605404,,,,-0.35465474,-0.39173085,-0.377705404,,,,,,
6.8078,7.159706685,7.19678184,7.182751499,,,,-0.351906685,-0.38898184,-0.374951499,,,,,,
6.8103,7.159761718,7.196836313,7.182803491,,,,-0.349461718,-0.386536313,-0.372503491,,,,,,
6.8124,7.159768294,7.196842526,7.18280843,,,,-0.347368294,-0.384442526,-0.37040843,,,,,,
6.8142,7.159708758,7.196782561,7.182747724,,,,-0.345508758,-0.382582561,-0.368547724,,,,,,
6.8149,7.159595227,7.196668485,7.18263314,,,,-0.344695227,-0.381768485,-0.36773314,,,,,,
6.8143,7.159391878,7.196464285,7.182428445,,,,-0.345091878,-0.382164285,-0.368128445,,,,,,
6.8125,7.159185508,7.196257076,7.182220815,,,,-0.346685508,-0.383757076,-0.369720815,,,,,,
6.8091,7.158977629,7.196048365,7.182011722,,,,-0.349877629,-0.386948365,-0.372911722,,,,,,
6.8038,7.158685246,7.195754822,7.181717677,,,,-0.354885246,-0.391954822,-0.377917677,,,,,,
6.7964,7.158479811,7.195547537,7.181506615,,,,-0.362079811,-0.399147537,-0.385106615,,,,,,
6.7884,7.15924322,7.196305136,7.182236362,,,,-0.37084322,-0.407905136,-0.393836362,,,,,,
6.7807,7.160297547,7.197352447,7.183248665,,,,-0.379597547,-0.416652447,-0.402548665,,,,,,
6.7732,7.160721892,7.197772349,7.183649217,,,,-0.387521892,-0.424572349,-0.410449217,,,,,,
6.7664,7.1607665,7.197814072,7.183680999,,,,-0.3943665,-0.431414072,-0.417280999,,,,,,
6.7593,7.160663112,7.197708745,7.183570497,,,,-0.401363112,-0.438408745,-0.424270497,,,,,,
6.7513,7.160422883,7.197466802,7.183325659,,,,-0.409122883,-0.446166802,-0.432025659,,,,,,
6.7433,7.160093297,7.197135532,7.182992596,,,,-0.416793297,-0.453835532,-0.439692596,,,,,,
